,filename,start_time,end_time,site_id,time_difference
543,flevopark_5_audio1_2021-09-10_00-00-00_(31),2021-09-10 00:00:00+00:00,2021-09-10 02:23:09+00:00,flevopark_5_,4829863.5
544,flevopark_5_audio1_2021-09-10_02-23-10_(32),2021-09-10 02:23:10+00:00,2021-09-10 04:46:19+00:00,flevopark_5_,4821273.5
545,flevopark_5_audio1_2021-09-10_21-28-30_(40),2021-09-10 21:28:30+00:00,2021-09-10 23:51:39+00:00,flevopark_5_,4752553.5
546,flevopark_5_audio1_2021-09-21_00-00-00_(59),2021-09-21 00:00:00+00:00,2021-09-21 00:01:25+00:00,flevopark_5_,3883715.5
547,flevopark_5_audio1_2021-09-14_00-00-00_(52),2021-09-14 00:00:00+00:00,2021-09-14 00:08:46+00:00,flevopark_5_,4488295.0
548,flevopark_5_audio1_2021-09-19_00-00-00_(57),2021-09-19 00:00:00+00:00,2021-09-19 00:03:27+00:00,flevopark_5_,4056454.5
549,flevopark_5_audio1_2021-11-11_16-00-00_(61),2021-11-11 16:00:00+00:00,2021-11-11 18:23:09+00:00,flevopark_5_,128206.5
550,flevopark_5_audio1_2021-09-11_14-19-02_(48),2021-09-11 14:19:02+00:00,2021-09-11 16:42:11+00:00,flevopark_5_,4691921.5
551,flevopark_5_audio1_2021-11-12_05-00-00_(64),2021-11-12 05:00:00+00:00,2021-11-12 07:23:09+00:00,flevopark_5_,81406.5
552,flevopark_5_audio1_2021-11-12_18-23-10_(67),2021-11-12 18:23:10+00:00,2021-11-12 20:46:19+00:00,flevopark_5_,33216.5
553,flevopark_5_audio1_2021-11-13_05-00-00_(69),2021-11-13 05:00:00+00:00,2021-11-13 07:23:09+00:00,flevopark_5_,-4993.5
554,flevopark_5_audio1_2021-11-13_18-23-10_(72),2021-11-13 18:23:10+00:00,2021-11-13 20:46:19+00:00,flevopark_5_,-53183.5
555,flevopark_5_audio1_2021-11-13_20-46-20_(73),2021-11-13 20:46:20+00:00,2021-11-13 22:00:00+00:00,flevopark_5_,-59689.0
556,flevopark_5_audio1_2021-11-17_05-00-00_(89),2021-11-17 05:00:00+00:00,2021-11-17 06:17:49+00:00,flevopark_5_,-348633.5
557,flevopark_5_audio1_2021-09-11_09-32-42_(46),2021-09-11 09:32:42+00:00,2021-09-11 11:55:51+00:00,flevopark_5_,4709101.5
558,flevopark_5_audio1_2021-09-11_04-46-22_(44),2021-09-11 04:46:22+00:00,2021-09-11 07:09:31+00:00,flevopark_5_,4726281.5
559,flevopark_5_audio1_2021-09-11_11-55-52_(47),2021-09-11 11:55:52+00:00,2021-09-11 14:19:01+00:00,flevopark_5_,4700511.5
560,flevopark_5_audio1_2021-09-11_07-09-32_(45),2021-09-11 07:09:32+00:00,2021-09-11 09:32:41+00:00,flevopark_5_,4717691.5
561,flevopark_5_audio1_2021-09-12_00-00-00_(50),2021-09-12 00:00:00+00:00,2021-09-12 00:14:25+00:00,flevopark_5_,4660925.5
562,flevopark_5_audio1_2021-09-15_00-00-00_(53),2021-09-15 00:00:00+00:00,2021-09-15 00:08:12+00:00,flevopark_5_,4401912.0
563,flevopark_5_audio1_2021-09-17_00-00-00_(55),2021-09-17 00:00:00+00:00,2021-09-17 00:05:37+00:00,flevopark_5_,4229189.5
564,flevopark_6_audio1_2021-12-09_16-00-00_(0),2021-12-09 16:00:00+00:00,2021-12-09 18:23:09+00:00,flevopark_6_,-310187.5
565,flevopark_6_audio1_2021-12-09_20-46-20_(2),2021-12-09 20:46:20+00:00,2021-12-09 22:00:00+00:00,flevopark_6_,-325283.0
566,flevopark_6_audio1_2021-12-10_05-00-00_(3),2021-12-10 05:00:00+00:00,2021-12-10 07:23:09+00:00,flevopark_6_,-356987.5
567,flevopark_6_audio1_2021-12-10_18-23-10_(6),2021-12-10 18:23:10+00:00,2021-12-10 20:46:19+00:00,flevopark_6_,-405177.5
568,flevopark_6_audio1_2021-12-10_20-46-20_(7),2021-12-10 20:46:20+00:00,2021-12-10 22:00:00+00:00,flevopark_6_,-411683.0
569,flevopark_6_audio1_2021-12-11_05-00-00_(8),2021-12-11 05:00:00+00:00,2021-12-11 07:23:09+00:00,flevopark_6_,-443387.5
570,flevopark_6_audio1_2021-12-11_20-46-20_(12),2021-12-11 20:46:20+00:00,2021-12-11 22:00:00+00:00,flevopark_6_,-498083.0
571,flevopark_6_audio1_2021-12-13_05-00-00_(18),2021-12-13 05:00:00+00:00,2021-12-13 07:23:09+00:00,flevopark_6_,-616187.5
572,flevopark_6_audio1_2021-12-13_20-46-20_(22),2021-12-13 20:46:20+00:00,2021-12-13 22:00:00+00:00,flevopark_6_,-670883.0
573,flevopark_6_audio1_2021-12-14_05-00-00_(23),2021-12-14 05:00:00+00:00,2021-12-14 07:23:09+00:00,flevopark_6_,-702587.5
574,flevopark_6_audio1_2021-12-14_20-46-20_(27),2021-12-14 20:46:20+00:00,2021-12-14 22:00:00+00:00,flevopark_6_,-757283.0
575,flevopark_6_audio1_2021-12-16_05-00-00_(30),2021-12-16 05:00:00+00:00,2021-12-16 05:15:05+00:00,flevopark_6_,-871545.5
576,flevopark_6_audio1_2021-11-11_18-23-10_(11),2021-11-11 18:23:10+00:00,2021-11-11 20:46:19+00:00,flevopark_6_,256936.5
577,flevopark_6_audio1_2021-11-11_16-00-00_(10),2021-11-11 16:00:00+00:00,2021-11-11 18:23:09+00:00,flevopark_6_,265526.5
578,flevopark_6_audio1_2021-11-12_07-23-10_(14),2021-11-12 07:23:10+00:00,2021-11-12 09:00:00+00:00,flevopark_6_,211526.0
579,flevopark_6_audio1_2021-11-12_20-46-20_(17),2021-11-12 20:46:20+00:00,2021-11-12 22:00:00+00:00,flevopark_6_,164031.0
580,flevopark_6_audio1_2021-11-14_05-00-00_(20),2021-11-14 05:00:00+00:00,2021-11-14 05:15:03+00:00,flevopark_6_,49769.5
581,flevopark_6_audio1_2021-11-17_05-00-00_(25),2021-11-17 05:00:00+00:00,2021-11-17 05:01:57+00:00,flevopark_6_,-122491.5
582,flevopark_6_audio1_2021-11-15_05-00-00_(21),2021-11-15 05:00:00+00:00,2021-11-15 05:10:25+00:00,flevopark_6_,-25121.5
583,flevopark_6_audio1_2021-11-12_16-00-00_(15),2021-11-12 16:00:00+00:00,2021-11-12 18:23:09+00:00,flevopark_6_,179126.5
584,flevopark_6_audio1_2021-12-09_18-23-10_(1),2021-12-09 18:23:10+00:00,2021-12-09 20:46:19+00:00,flevopark_6_,-318777.5
585,flevopark_6_audio1_2021-12-10_07-23-10_(4),2021-12-10 07:23:10+00:00,2021-12-10 09:00:00+00:00,flevopark_6_,-364188.0
586,flevopark_6_audio1_2021-12-10_16-00-00_(5),2021-12-10 16:00:00+00:00,2021-12-10 18:23:09+00:00,flevopark_6_,-396587.5
587,flevopark_6_audio1_2021-12-11_07-23-10_(9),2021-12-11 07:23:10+00:00,2021-12-11 09:00:00+00:00,flevopark_6_,-450588.0
588,flevopark_6_audio1_2021-12-11_16-00-00_(10),2021-12-11 16:00:00+00:00,2021-12-11 18:23:09+00:00,flevopark_6_,-482987.5
589,flevopark_6_audio1_2021-12-11_18-23-10_(11),2021-12-11 18:23:10+00:00,2021-12-11 20:46:19+00:00,flevopark_6_,-491577.5
590,flevopark_6_audio1_2021-12-12_05-00-00_(13),2021-12-12 05:00:00+00:00,2021-12-12 07:23:09+00:00,flevopark_6_,-529787.5
591,flevopark_6_audio1_2021-12-12_07-23-10_(14),2021-12-12 07:23:10+00:00,2021-12-12 09:00:00+00:00,flevopark_6_,-536988.0
592,flevopark_6_audio1_2021-12-12_16-00-00_(15),2021-12-12 16:00:00+00:00,2021-12-12 18:23:09+00:00,flevopark_6_,-569387.5
593,flevopark_6_audio1_2021-12-12_18-23-10_(16),2021-12-12 18:23:10+00:00,2021-12-12 20:46:19+00:00,flevopark_6_,-577977.5
594,flevopark_6_audio1_2021-12-12_20-46-20_(17),2021-12-12 20:46:20+00:00,2021-12-12 22:00:00+00:00,flevopark_6_,-584483.0
595,flevopark_6_audio1_2021-12-13_07-23-10_(19),2021-12-13 07:23:10+00:00,2021-12-13 09:00:00+00:00,flevopark_6_,-623388.0
596,flevopark_6_audio1_2021-12-13_16-00-00_(20),2021-12-13 16:00:00+00:00,2021-12-13 18:23:09+00:00,flevopark_6_,-655787.5
597,flevopark_6_audio1_2021-12-13_18-23-10_(21),2021-12-13 18:23:10+00:00,2021-12-13 20:46:19+00:00,flevopark_6_,-664377.5
598,flevopark_6_audio1_2021-12-14_07-23-10_(24),2021-12-14 07:23:10+00:00,2021-12-14 09:00:00+00:00,flevopark_6_,-709788.0
599,flevopark_6_audio1_2021-12-14_16-00-00_(25),2021-12-14 16:00:00+00:00,2021-12-14 18:23:09+00:00,flevopark_6_,-742187.5
600,flevopark_6_audio1_2021-12-14_18-23-10_(26),2021-12-14 18:23:10+00:00,2021-12-14 20:46:19+00:00,flevopark_6_,-750777.5
601,flevopark_6_audio1_2021-12-15_05-00-00_(28),2021-12-15 05:00:00+00:00,2021-12-15 07:08:44+00:00,flevopark_6_,-788555.0
602,flevopark_6_audio1_2021-12-15_16-00-00_(29),2021-12-15 16:00:00+00:00,2021-12-15 16:22:41+00:00,flevopark_6_,-824973.5
603,flevopark_6_audio1_2021-12-16_16-00-00_(31),2021-12-16 16:00:00+00:00,2021-12-16 16:09:42+00:00,flevopark_6_,-910984.0
604,flevopark_6_audio1_2021-11-11_20-46-20_(12),2021-11-11 20:46:20+00:00,2021-11-11 22:00:00+00:00,flevopark_6_,250431.0
605,flevopark_6_audio1_2021-11-12_05-00-00_(13),2021-11-12 05:00:00+00:00,2021-11-12 07:23:09+00:00,flevopark_6_,218726.5
606,flevopark_6_audio1_2021-11-16_16-00-00_(24),2021-11-16 16:00:00+00:00,2021-11-16 16:02:33+00:00,flevopark_6_,-75709.5
607,flevopark_6_audio1_2021-11-13_05-00-00_(18),2021-11-13 05:00:00+00:00,2021-11-13 06:23:42+00:00,flevopark_6_,134110.0
608,flevopark_6_audio1_2021-11-13_16-00-00_(19),2021-11-13 16:00:00+00:00,2021-11-13 16:23:04+00:00,flevopark_6_,96329.0
609,flevopark_6_audio1_2021-11-16_05-00-00_(23),2021-11-16 05:00:00+00:00,2021-11-16 05:05:20+00:00,flevopark_6_,-36193.0
610,flevopark_6_audio1_2021-11-12_18-23-10_(16),2021-11-12 18:23:10+00:00,2021-11-12 20:46:19+00:00,flevopark_6_,170536.5
611,flevopark_6_audio1_2021-11-15_16-00-00_(22),2021-11-15 16:00:00+00:00,2021-11-15 16:07:14+00:00,flevopark_6_,10550.0
612,flevopark_6_audio1_2021-11-17_16-00-00_(26),2021-11-17 16:00:00+00:00,2021-11-17 16:01:43+00:00,flevopark_6_,-162084.5
613,flevopark_7_audio1_2021-09-17_02-23-12_(8),2021-09-17 02:23:12+00:00,2021-09-17 04:46:21+00:00,flevopark_7_,946421.5
614,flevopark_7_audio1_2021-11-18_16-00-00_(0),2021-11-18 16:00:00+00:00,2021-11-18 18:23:09+00:00,flevopark_7_,215330.5
615,flevopark_7_audio1_2021-11-18_18-23-10_(1),2021-11-18 18:23:10+00:00,2021-11-18 20:46:19+00:00,flevopark_7_,206740.5
616,flevopark_7_audio1_2021-11-19_16-00-00_(5),2021-11-19 16:00:00+00:00,2021-11-19 18:23:09+00:00,flevopark_7_,128930.5
617,flevopark_7_audio1_2021-11-19_18-23-10_(6),2021-11-19 18:23:10+00:00,2021-11-19 20:46:19+00:00,flevopark_7_,120340.5
618,flevopark_7_audio1_2021-11-20_20-46-20_(12),2021-11-20 20:46:20+00:00,2021-11-20 22:00:00+00:00,flevopark_7_,27435.0
619,flevopark_7_audio1_2021-11-20_18-23-10_(11),2021-11-20 18:23:10+00:00,2021-11-20 20:46:19+00:00,flevopark_7_,33940.5
620,flevopark_7_audio1_2021-11-20_16-00-00_(10),2021-11-20 16:00:00+00:00,2021-11-20 18:23:09+00:00,flevopark_7_,42530.5
621,flevopark_7_audio1_2021-11-21_18-23-10_(16),2021-11-21 18:23:10+00:00,2021-11-21 20:46:19+00:00,flevopark_7_,-52459.5
622,flevopark_7_audio1_2021-11-22_16-00-00_(20),2021-11-22 16:00:00+00:00,2021-11-22 18:23:09+00:00,flevopark_7_,-130269.5
623,flevopark_7_audio1_2021-11-23_05-00-00_(23),2021-11-23 05:00:00+00:00,2021-11-23 07:23:09+00:00,flevopark_7_,-177069.5
624,flevopark_7_audio1_2021-11-23_16-00-00_(25),2021-11-23 16:00:00+00:00,2021-11-23 17:53:10+00:00,flevopark_7_,-215770.0
625,flevopark_7_audio1_2021-09-17_00-00-02_(7),2021-09-17 00:00:02+00:00,2021-09-17 02:23:11+00:00,flevopark_7_,955011.5
626,flevopark_7_audio1_2021-09-17_11-55-52_(12),2021-09-17 11:55:52+00:00,2021-09-17 14:19:01+00:00,flevopark_7_,912061.5
627,flevopark_7_audio1_2021-09-17_16-42-12_(14),2021-09-17 16:42:12+00:00,2021-09-17 19:05:21+00:00,flevopark_7_,894881.5
628,flevopark_7_audio1_2021-09-27_00-00-00_(26),2021-09-27 00:00:00+00:00,2021-09-27 00:02:26+00:00,flevopark_7_,95235.0
629,flevopark_7_audio1_2021-09-17_21-28-32_(16),2021-09-17 21:28:32+00:00,2021-09-17 23:41:20+00:00,flevopark_7_,878012.0
630,flevopark_7_audio1_2021-09-29_00-00-00_(28),2021-09-29 00:00:00+00:00,2021-09-29 00:00:07+00:00,flevopark_7_,-77495.5
631,flevopark_7_audio1_2021-11-11_20-46-20_(32),2021-11-11 20:46:20+00:00,2021-11-11 22:00:00+00:00,flevopark_7_,197419.0
632,flevopark_7_audio1_2021-11-12_05-00-00_(33),2021-11-12 05:00:00+00:00,2021-11-12 07:23:09+00:00,flevopark_7_,165714.5
633,flevopark_7_audio1_2021-11-11_18-23-10_(31),2021-11-11 18:23:10+00:00,2021-11-11 20:46:19+00:00,flevopark_7_,203924.5
634,flevopark_7_audio1_2021-11-13_05-00-00_(38),2021-11-13 05:00:00+00:00,2021-11-13 07:23:09+00:00,flevopark_7_,79314.5
635,flevopark_7_audio1_2021-11-12_07-23-10_(34),2021-11-12 07:23:10+00:00,2021-11-12 09:00:00+00:00,flevopark_7_,158514.0
636,flevopark_7_audio1_2021-11-15_16-00-00_(41),2021-11-15 16:00:00+00:00,2021-11-15 16:09:07+00:00,flevopark_7_,-40371.5
637,flevopark_7_audio1_2021-11-13_16-00-00_(40),2021-11-13 16:00:00+00:00,2021-11-13 18:23:09+00:00,flevopark_7_,39714.5
638,flevopark_7_audio1_2021-09-16_19-11-14_(4),2021-09-16 19:11:14+00:00,2021-09-16 21:34:23+00:00,flevopark_7_,972339.5
639,flevopark_7_audio1_2021-11-19_07-23-10_(4),2021-11-19 07:23:10+00:00,2021-11-19 09:00:00+00:00,flevopark_7_,161330.0
640,flevopark_7_audio1_2021-11-19_05-00-00_(3),2021-11-19 05:00:00+00:00,2021-11-19 07:23:09+00:00,flevopark_7_,168530.5
641,flevopark_7_audio1_2021-11-18_20-46-20_(2),2021-11-18 20:46:20+00:00,2021-11-18 22:00:00+00:00,flevopark_7_,200235.0
642,flevopark_7_audio1_2021-11-19_20-46-20_(7),2021-11-19 20:46:20+00:00,2021-11-19 22:00:00+00:00,flevopark_7_,113835.0
643,flevopark_7_audio1_2021-11-20_05-00-00_(8),2021-11-20 05:00:00+00:00,2021-11-20 07:23:09+00:00,flevopark_7_,82130.5
644,flevopark_7_audio1_2021-11-20_07-23-10_(9),2021-11-20 07:23:10+00:00,2021-11-20 09:00:00+00:00,flevopark_7_,74930.0
645,flevopark_7_audio1_2021-11-21_07-23-10_(14),2021-11-21 07:23:10+00:00,2021-11-21 09:00:00+00:00,flevopark_7_,-11470.0
646,flevopark_7_audio1_2021-11-21_16-00-00_(15),2021-11-21 16:00:00+00:00,2021-11-21 18:23:09+00:00,flevopark_7_,-43869.5
647,flevopark_7_audio1_2021-11-21_20-46-20_(17),2021-11-21 20:46:20+00:00,2021-11-21 22:00:00+00:00,flevopark_7_,-58965.0
648,flevopark_7_audio1_2021-11-24_05-00-00_(26),2021-11-24 05:00:00+00:00,2021-11-24 05:22:22+00:00,flevopark_7_,-259846.0
649,flevopark_7_audio1_2021-11-22_05-00-00_(18),2021-11-22 05:00:00+00:00,2021-11-22 07:23:09+00:00,flevopark_7_,-90669.5
650,flevopark_7_audio1_2021-11-22_20-46-20_(22),2021-11-22 20:46:20+00:00,2021-11-22 22:00:00+00:00,flevopark_7_,-145365.0
651,flevopark_7_audio1_2021-11-22_07-23-10_(19),2021-11-22 07:23:10+00:00,2021-11-22 09:00:00+00:00,flevopark_7_,-97870.0
652,flevopark_7_audio1_2021-11-22_18-23-10_(21),2021-11-22 18:23:10+00:00,2021-11-22 20:46:19+00:00,flevopark_7_,-138859.5
653,flevopark_7_audio1_2021-11-23_07-23-10_(24),2021-11-23 07:23:10+00:00,2021-11-23 09:00:00+00:00,flevopark_7_,-184270.0
654,flevopark_7_audio1_2021-09-16_14-24-54_(2),2021-09-16 14:24:54+00:00,2021-09-16 16:48:03+00:00,flevopark_7_,989519.5
655,flevopark_7_audio1_2021-09-16_12-01-44_(1),2021-09-16 12:01:44+00:00,2021-09-16 14:24:53+00:00,flevopark_7_,998109.5
656,flevopark_7_audio1_2021-09-16_16-48-04_(3),2021-09-16 16:48:04+00:00,2021-09-16 19:11:13+00:00,flevopark_7_,980929.5
657,flevopark_7_audio1_2021-09-16_09-38-34_(0),2021-09-16 09:38:34+00:00,2021-09-16 12:01:43+00:00,flevopark_7_,1006699.5
658,flevopark_7_audio1_2021-09-16_23-57-34_(6),2021-09-16 23:57:34+00:00,2021-09-17 00:00:00+00:00,flevopark_7_,959381.0
659,flevopark_7_audio1_2021-09-16_21-34-24_(5),2021-09-16 21:34:24+00:00,2021-09-16 23:57:33+00:00,flevopark_7_,963749.5
660,flevopark_7_audio1_2021-09-17_07-09-32_(10),2021-09-17 07:09:32+00:00,2021-09-17 09:32:41+00:00,flevopark_7_,929241.5
661,flevopark_7_audio1_2021-09-17_04-46-22_(9),2021-09-17 04:46:22+00:00,2021-09-17 07:09:31+00:00,flevopark_7_,937831.5
662,flevopark_7_audio1_2021-09-17_09-32-42_(11),2021-09-17 09:32:42+00:00,2021-09-17 11:55:51+00:00,flevopark_7_,920651.5
663,flevopark_7_audio1_2021-09-19_00-00-00_(18),2021-09-19 00:00:00+00:00,2021-09-19 00:15:05+00:00,flevopark_7_,786055.5
664,flevopark_7_audio1_2021-09-18_00-00-00_(17),2021-09-18 00:00:00+00:00,2021-09-18 00:07:30+00:00,flevopark_7_,872683.0
665,flevopark_7_audio1_2021-09-17_19-05-22_(15),2021-09-17 19:05:22+00:00,2021-09-17 21:28:31+00:00,flevopark_7_,886291.5
666,flevopark_7_audio1_2021-09-23_00-00-00_(22),2021-09-23 00:00:00+00:00,2021-09-23 00:05:50+00:00,flevopark_7_,440733.0
667,flevopark_7_audio1_2021-09-21_00-00-00_(20),2021-09-21 00:00:00+00:00,2021-09-21 00:07:30+00:00,flevopark_7_,613483.0
668,flevopark_7_audio1_2021-09-20_00-00-00_(19),2021-09-20 00:00:00+00:00,2021-09-20 00:11:19+00:00,flevopark_7_,699768.5
669,flevopark_7_audio1_2021-09-17_14-19-02_(13),2021-09-17 14:19:02+00:00,2021-09-17 16:42:11+00:00,flevopark_7_,903471.5
670,flevopark_7_audio1_2021-09-22_00-00-00_(21),2021-09-22 00:00:00+00:00,2021-09-22 00:06:57+00:00,flevopark_7_,527099.5
671,flevopark_7_audio1_2021-09-28_00-00-00_(27),2021-09-28 00:00:00+00:00,2021-09-28 00:01:16+00:00,flevopark_7_,8870.0
672,flevopark_7_audio1_2021-09-26_00-00-00_(25),2021-09-26 00:00:00+00:00,2021-09-26 00:03:40+00:00,flevopark_7_,181598.0
673,flevopark_7_audio1_2021-11-11_16-00-00_(30),2021-11-11 16:00:00+00:00,2021-11-11 18:23:09+00:00,flevopark_7_,212514.5
674,flevopark_7_audio1_2021-11-12_16-00-00_(35),2021-11-12 16:00:00+00:00,2021-11-12 18:23:09+00:00,flevopark_7_,126114.5
675,flevopark_7_audio1_2021-11-13_07-23-10_(39),2021-11-13 07:23:10+00:00,2021-11-13 09:00:00+00:00,flevopark_7_,72114.0
676,flevopark_7_audio1_2021-11-12_18-23-10_(36),2021-11-12 18:23:10+00:00,2021-11-12 20:46:19+00:00,flevopark_7_,117524.5
677,flevopark_7_audio1_2021-11-12_20-46-20_(37),2021-11-12 20:46:20+00:00,2021-11-12 22:00:00+00:00,flevopark_7_,111019.0
678,flevopark_7_audio1_2021-11-17_05-00-00_(42),2021-11-17 05:00:00+00:00,2021-11-17 05:03:03+00:00,flevopark_7_,-173389.5
679,flevopark_8_audio1_2021-11-23_07-23-10_(23),2021-11-23 07:23:10+00:00,2021-11-23 09:00:00+00:00,flevopark_8_,-649159.0
680,flevopark_8_audio1_2021-11-19_05-00-00_(2),2021-11-19 05:00:00+00:00,2021-11-19 07:23:09+00:00,flevopark_8_,-296358.5
681,flevopark_8_audio1_2021-11-19_07-23-10_(3),2021-11-19 07:23:10+00:00,2021-11-19 09:00:00+00:00,flevopark_8_,-303559.0
682,flevopark_8_audio1_2021-11-18_20-46-20_(1),2021-11-18 20:46:20+00:00,2021-11-18 22:00:00+00:00,flevopark_8_,-264654.0
683,flevopark_8_audio1_2021-11-19_18-23-10_(5),2021-11-19 18:23:10+00:00,2021-11-19 20:46:19+00:00,flevopark_8_,-344548.5
684,flevopark_8_audio1_2021-11-20_20-46-20_(11),2021-11-20 20:46:20+00:00,2021-11-20 22:00:00+00:00,flevopark_8_,-437454.0
685,flevopark_8_audio1_2021-11-20_07-23-10_(8),2021-11-20 07:23:10+00:00,2021-11-20 09:00:00+00:00,flevopark_8_,-389959.0
686,flevopark_8_audio1_2021-11-21_05-00-00_(12),2021-11-21 05:00:00+00:00,2021-11-21 07:23:09+00:00,flevopark_8_,-469158.5
687,flevopark_8_audio1_2021-11-21_07-23-10_(13),2021-11-21 07:23:10+00:00,2021-11-21 09:00:00+00:00,flevopark_8_,-476359.0
688,flevopark_8_audio1_2021-11-21_20-46-20_(16),2021-11-21 20:46:20+00:00,2021-11-21 22:00:00+00:00,flevopark_8_,-523854.0
689,flevopark_8_audio1_2021-11-22_07-23-10_(18),2021-11-22 07:23:10+00:00,2021-11-22 09:00:00+00:00,flevopark_8_,-562759.0
690,flevopark_8_audio1_2021-11-22_18-23-10_(20),2021-11-22 18:23:10+00:00,2021-11-22 20:46:19+00:00,flevopark_8_,-603748.5
691,flevopark_8_audio1_2021-11-24_05-00-00_(26),2021-11-24 05:00:00+00:00,2021-11-24 05:24:34+00:00,flevopark_8_,-724801.0
692,flevopark_8_audio1_2021-11-23_18-23-10_(25),2021-11-23 18:23:10+00:00,2021-11-23 20:41:17+00:00,flevopark_8_,-689997.5
693,flevopark_8_audio1_2021-09-17_09-32-40_(4),2021-09-17 09:32:40+00:00,2021-09-17 11:55:49+00:00,flevopark_8_,26040.5
694,flevopark_8_audio1_2021-09-17_07-09-30_(3),2021-09-17 07:09:30+00:00,2021-09-17 09:32:39+00:00,flevopark_8_,34630.5
695,flevopark_8_audio1_2021-09-17_00-00-00_(0),2021-09-17 00:00:00+00:00,2021-09-17 02:23:09+00:00,flevopark_8_,-12033.5
696,flevopark_8_audio1_2021-09-17_11-55-50_(6),2021-09-17 11:55:50+00:00,2021-09-17 14:18:59+00:00,flevopark_8_,17450.5
697,flevopark_8_audio1_2021-09-17_02-23-10_(1),2021-09-17 02:23:10+00:00,2021-09-17 04:46:19+00:00,flevopark_8_,-20623.5
698,flevopark_8_audio1_2021-09-17_23-51-40_(11),2021-09-17 23:51:40+00:00,2021-09-18 00:00:00+00:00,flevopark_8_,-975.0
699,flevopark_8_audio1_2021-09-17_04-46-20_(9),2021-09-17 04:46:20+00:00,2021-09-17 07:09:29+00:00,flevopark_8_,-29213.5
700,flevopark_8_audio1_2021-09-17_00-00-00_(7),2021-09-17 00:00:00+00:00,2021-09-17 02:23:09+00:00,flevopark_8_,-12033.5
701,flevopark_8_audio1_2021-09-17_11-55-50_(12),2021-09-17 11:55:50+00:00,2021-09-17 12:54:18+00:00,flevopark_8_,19991.0
702,flevopark_8_audio1_2021-09-17_09-32-40_(11),2021-09-17 09:32:40+00:00,2021-09-17 11:55:49+00:00,flevopark_8_,26040.5
703,flevopark_8_audio1_2021-09-17_19-05-20_(16),2021-09-17 19:05:20+00:00,2021-09-17 21:28:29+00:00,flevopark_8_,-8319.5
704,flevopark_8_audio1_2021-09-17_14-19-00_(14),2021-09-17 14:19:00+00:00,2021-09-17 16:42:09+00:00,flevopark_8_,8860.5
705,flevopark_8_audio1_2021-09-18_00-00-02_(19),2021-09-18 00:00:02+00:00,2021-09-18 02:23:11+00:00,flevopark_8_,-5521.5
706,flevopark_8_audio1_2021-09-18_02-23-12_(20),2021-09-18 02:23:12+00:00,2021-09-18 04:46:21+00:00,flevopark_8_,-14111.5
707,flevopark_8_audio1_2021-09-18_07-09-32_(22),2021-09-18 07:09:32+00:00,2021-09-18 09:32:41+00:00,flevopark_8_,15615.5
708,flevopark_8_audio1_2021-09-19_00-00-00_(26),2021-09-19 00:00:00+00:00,2021-09-19 00:13:52+00:00,flevopark_8_,-32158.0
709,flevopark_8_audio1_2021-09-23_00-00-00_(30),2021-09-23 00:00:00+00:00,2021-09-23 00:06:12+00:00,flevopark_8_,102300.0
710,flevopark_8_audio1_2021-09-24_00-00-00_(31),2021-09-24 00:00:00+00:00,2021-09-24 00:05:44+00:00,flevopark_8_,15914.0
711,flevopark_8_audio1_2021-09-25_00-00-00_(32),2021-09-25 00:00:00+00:00,2021-09-25 00:04:36+00:00,flevopark_8_,33861.0
712,flevopark_8_audio1_2021-09-27_00-00-00_(34),2021-09-27 00:00:00+00:00,2021-09-27 00:02:50+00:00,flevopark_8_,-20922.0
713,flevopark_8_audio1_2021-09-22_00-00-00_(29),2021-09-22 00:00:00+00:00,2021-09-22 00:07:45+00:00,flevopark_8_,-126380.5
714,flevopark_8_audio1_2021-09-29_00-00-00_(36),2021-09-29 00:00:00+00:00,2021-09-29 00:00:29+00:00,flevopark_8_,8038.5
715,flevopark_8_audio1_2021-11-22_20-46-20_(21),2021-11-22 20:46:20+00:00,2021-11-22 22:00:00+00:00,flevopark_8_,-610254.0
716,flevopark_8_audio1_2021-11-18_18-23-10_(0),2021-11-18 18:23:10+00:00,2021-11-18 20:46:19+00:00,flevopark_8_,-258148.5
717,flevopark_8_audio1_2021-11-19_16-00-00_(4),2021-11-19 16:00:00+00:00,2021-11-19 18:23:09+00:00,flevopark_8_,-335958.5
718,flevopark_8_audio1_2021-11-19_20-46-20_(6),2021-11-19 20:46:20+00:00,2021-11-19 22:00:00+00:00,flevopark_8_,-351054.0
719,flevopark_8_audio1_2021-11-20_05-00-00_(7),2021-11-20 05:00:00+00:00,2021-11-20 07:23:09+00:00,flevopark_8_,-382758.5
720,flevopark_8_audio1_2021-11-20_16-00-00_(9),2021-11-20 16:00:00+00:00,2021-11-20 18:23:09+00:00,flevopark_8_,-422358.5
721,flevopark_8_audio1_2021-11-20_18-23-10_(10),2021-11-20 18:23:10+00:00,2021-11-20 20:46:19+00:00,flevopark_8_,-430948.5
722,flevopark_8_audio1_2021-11-21_16-00-00_(14),2021-11-21 16:00:00+00:00,2021-11-21 18:23:09+00:00,flevopark_8_,-508758.5
723,flevopark_8_audio1_2021-11-21_18-23-10_(15),2021-11-21 18:23:10+00:00,2021-11-21 20:46:19+00:00,flevopark_8_,-517348.5
724,flevopark_8_audio1_2021-11-22_05-00-00_(17),2021-11-22 05:00:00+00:00,2021-11-22 07:23:09+00:00,flevopark_8_,-555558.5
